Bacia;Campo;Estado;Contrato;Concessionária;Ind. Operadora;Percentual de Participação;Mês;Ano;Localização (Terra/Mar);Lâmina D'Água (m);°API;Data Início Produção;Data Descoberta;Área (Km²);Vol. Gás Disponível (Mm³);Produção de Petróleo (m³);Produção de Óleo (m³);Produção de Gás Total(Mm³);Produção de Gás Associado (Mm³);Produção de Gás Não Associado (Mm³);Produção de Condensado (m³);Produção de Água (m³);Vol. Gás Injetado para Armazenamento (Mm³);Vol. Queima de Gás (Mm³);Vol. Gás para Consumo (Mm³);Vol. Gás Royalties (Mm³);Vol. Circulação Gás Lift (Mm³);Vol. Gás Injetado Recup. Secundária (Mm³);Vol. Água Injetado Recup. Secundária (m³);Vol. Água Injetado Descarte (m³);Vol. Água Produzida Descartada (m³)
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;04;2019;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;12;2021;MAR;2.269,00;28,08;05/05/2015;07/05/2013;228,891;-0,00;651.523,081;651.523,081;141.962,024;141.962,024;0,00;0,00;0,00;0,00;788,087;12.162,963;12.894,926;0,00;129.010,975;24.868,834;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;07;2016;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;08;2015;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;62.334,14;62.334,14;13.340,004;13.340,004;0,00;0,00;0,00;0,00;12.303,454;1.036,55;13.280,004;0,00;0,00;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;08;2017;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;01;2022;MAR;2.269,00;27,80;05/05/2015;07/05/2013;228,891;-0,00;641.577,045;641.577,045;140.832,868;140.832,868;0,00;0,00;0,00;0,00;2.385,426;12.275,577;14.604,78;0,00;126.171,865;2.649,181;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;10;2021;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;-0,00;638.000,897;638.000,897;137.550,478;137.550,478;0,00;0,00;0,00;0,00;1.432,686;11.130,458;12.511,781;0,00;124.987,334;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;03;2016;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;05;2021;MAR;2.269,00;27,80;05/05/2015;07/05/2013;228,891;-0,00;373.230,34;373.230,34;75.724,599;75.724,599;0,00;0,00;295,453;0,00;718,158;9.393,289;10.072,741;0,00;65.613,152;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;04;2023;MAR;2.269,00;28,20;05/05/2015;07/05/2013;228,891;0,00;246.896,632;246.896,632;57.931,317;57.931,317;0,00;0,00;279,593;0,00;671,048;5.094,136;5.744,638;0,00;52.166,133;114.514,434;0,00;279,593
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;04;2015;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;973,36;973,36;175,85;175,85;0,00;0,00;0,00;0,00;175,85;0,00;115,85;0,00;0,00;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;09;2018;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;04;2022;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;614.757,594;614.757,594;134.916,304;134.916,304;0,00;0,00;0,00;0,00;1.499,076;12.421,749;13.866,408;0,00;120.995,479;83.229,02;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;06;2021;MAR;2.269,00;27,80;05/05/2015;07/05/2013;228,891;-0,00;438.239,627;438.239,627;94.829,572;94.829,572;0,00;0,00;319,148;0,00;781,517;8.838,045;9.564,698;0,00;85.210,011;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;02;2021;MAR;2.269,00;27,90;05/05/2015;07/05/2013;228,891;0,00;197.655,498;197.655,498;41.072,911;41.072,911;0,00;0,00;93,32;0,00;805,692;7.804,36;8.572,042;0,00;32.462,858;0,00;0,00;0,00
Santos;ATAPU;Rio de Janeiro;'48610012913201005';Petróleo Brasileiro S.A.;SIM;100,00;07;2020;MAR;2.269,00;27,70;05/05/2015;07/05/2013;228,891;-0,00;108.907,175;108.907,175;25.295,068;25.295,068;0,00;0,00;80,14;0,00;25.294,589;0,479;25.295,068;0,00;0,00;0,00;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;05;2023;MAR;2.269,00;28,10;01/05/2022;27/04/2022;228,891;0,00;385.717,655;385.717,655;89.443,913;89.443,913;0,00;0,00;421,957;0,00;1.261,677;8.070,643;9.311,269;0,00;80.111,593;209.747,382;0,00;421,957
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;01;2023;MAR;2.269,00;28,50;01/05/2022;27/04/2022;228,891;0,003;340.043,122;340.043,122;78.459,692;78.459,692;0,00;0,00;481,603;0,00;1.684,848;7.367,958;9.013,364;0,00;69.406,883;201.742,838;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;06;2022;MAR;2.269,00;27,50;01/05/2022;27/04/2022;228,891;-0,00;351.030,164;351.030,164;77.669,584;77.669,584;0,00;0,00;558,782;0,00;973,564;7.442,788;8.416,352;0,00;69.253,232;47.161,466;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;12;2022;MAR;2.269,00;28,40;01/05/2022;27/04/2022;228,891;-0,00;367.321,54;367.321,54;85.432,182;85.432,182;0,00;0,00;471,767;76.370,784;1.632,22;7.429,179;9.028,622;0,00;0,00;205.121,156;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;03;2023;MAR;2.269,00;28,60;01/05/2022;27/04/2022;228,891;0,00;377.163,195;377.163,195;88.283,702;88.283,702;0,00;0,00;420,799;0,00;1.036,393;8.029,007;9.030,748;0,00;79.218,302;199.798,953;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;10;2022;MAR;2.269,00;28,50;01/05/2022;27/04/2022;228,891;0,00;369.373,491;369.373,491;85.894,82;85.894,82;0,00;0,00;463,862;76.981,887;1.377,779;7.535,154;8.877,87;0,00;0,00;193.816,177;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;08;2022;MAR;2.269,00;28,10;01/05/2022;27/04/2022;228,891;0,00;378.690,546;378.690,546;89.411,539;89.411,539;0,00;0,00;426,106;80.463,936;1.418,142;7.529,461;8.909,439;0,00;0,00;161.560,136;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;11;2022;MAR;2.269,00;28,10;01/05/2022;27/04/2022;228,891;0,00;370.939,259;370.939,259;86.704,041;86.704,041;0,00;0,00;427,147;77.779,785;1.953,136;6.971,12;8.889,457;0,00;0,00;200.705,865;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;02;2023;MAR;2.269,00;28,30;01/05/2022;27/04/2022;228,891;0,00;311.263,24;311.263,24;72.528,771;72.528,771;0,00;0,00;323,639;0,00;1.019,62;6.423,309;7.416,973;0,00;65.085,842;157.327,936;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;07;2022;MAR;2.269,00;27,80;01/05/2022;27/04/2022;228,891;-0,00;356.204,036;356.204,036;84.863,318;84.863,318;0,00;0,00;360,68;76.100,34;669,278;8.093,701;8.722,786;0,00;0,00;161.128,21;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;09;2022;MAR;2.269,00;28,40;01/05/2022;27/04/2022;228,891;-0,00;369.323,273;369.323,273;88.950,916;88.950,916;0,00;0,00;382,709;80.398,725;782,874;7.769,317;8.515,313;0,00;0,00;194.937,404;0,00;0,00
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;06;2023;MAR;2.269,00;28,10;01/05/2022;27/04/2022;228,891;0,00;314.279,981;314.279,981;73.741,94;73.741,94;0,00;0,00;341,043;0,00;800,465;7.022,362;7.798,857;0,00;65.919,113;215.849,737;0,00;341,045
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;04;2023;MAR;2.269,00;28,20;01/05/2022;27/04/2022;228,891;0,002;378.160,256;378.160,256;88.730,745;88.730,745;0,00;0,00;428,241;0,00;1.027,814;7.802,455;8.798,801;0,00;79.900,474;175.396,51;0,00;428,239
Santos;ATAPU_ECO;Rio de Janeiro;'48610226558202102';Petróleo Brasileiro S.A.;SIM;52,50;05;2022;MAR;2.269,00;28,00;01/05/2022;27/04/2022;228,891;0,00;376.137,764;376.137,764;82.240,684;82.240,684;0,00;0,00;17,923;0,00;1.245,017;7.333,623;8.578,64;0,00;73.662,045;54.134,983;0,00;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;04;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;58.145,59;58.145,59;2.391,583;2.391,583;0,00;0,00;58,14;;115,83;2.275,753;2.356,70;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;04;2020;MAR;1.550,00;13,50;02/05/2018;09/03/2001;115,921;0,00;141.408,25;141.408,25;6.638,099;6.638,099;0,00;0,00;1.811,05;;2.387,451;4.250,648;6.603,149;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;01;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;03;2020;MAR;1.550,00;13,60;02/05/2018;09/03/2001;115,921;0,00;37.203,76;37.203,76;1.657,049;1.657,049;0,00;0,00;294,69;;685,528;971,521;1.645,399;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;10;2022;MAR;1.550,00;13,60;02/05/2018;09/03/2001;115,921;0,00;72.671,49;72.671,49;3.763,629;3.763,629;0,00;0,00;35.978,75;;747,201;3.016,428;3.742,559;0,00;;;;37.335,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;02;2023;MAR;1.550,00;13,50;02/05/2018;09/03/2001;115,921;0,00;45.781,59;45.781,59;2.164,11;2.164,11;0,00;0,00;25.675,90;0,00;310,876;1.853,234;2.147,12;0,00;0,00;0,00;0,00;25.675,90
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;01;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;59.420,32;59.420,32;2.418,094;2.418,094;0,00;0,00;59,42;;86,226;2.331,868;2.382,474;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;10;2021;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;68.384,32;68.384,32;3.269,748;3.269,748;0,00;0,00;12.385,88;;389,376;2.880,372;3.231,228;0,00;;;;14.670,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;08;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;107.770,49;107.770,49;4.453,01;4.453,01;0,00;0,00;98,53;;732,842;3.720,168;4.416,895;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;04;2021;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;40.715,34;40.715,34;1.977,917;1.977,917;0,00;0,00;12.374,27;;373,187;1.604,73;1.940,637;0,00;;;;8.024,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;09;2021;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;70.033,76;70.033,76;3.589,957;3.589,957;0,00;0,00;11.847,04;;1.005,196;2.584,761;3.552,677;0,00;;;;12.166,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;02;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;55.281,85;55.281,85;2.251,32;2.251,32;0,00;0,00;55,28;;77,48;2.173,84;2.218,70;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;11;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;131.975,29;131.975,29;5.739,702;5.739,702;0,00;0,00;123,48;;2.024,065;3.715,637;5.704,752;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;05;2023;MAR;1.550,00;13,70;02/05/2018;09/03/2001;115,921;0,00;15.049,80;15.049,80;648,689;648,689;0,00;0,00;0,00;0,00;132,585;516,104;643,939;0,00;0,00;0,00;0,00;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;05;2022;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;54.908,50;54.908,50;2.189,176;2.189,176;0,00;0,00;21.259,10;;300,895;1.888,281;2.168,106;0,00;;;;21.227,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;06;2022;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;52.410,96;52.410,96;2.092,397;2.092,397;0,00;0,00;23.230,20;;162,342;1.930,055;2.072,007;0,00;;;;22.461,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;06;2020;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;83.867,42;83.867,42;3.871,957;3.871,957;0,00;0,00;1.257,15;;911,476;2.960,481;3.837,007;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;03;2021;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;48.874,76;48.874,76;2.520,854;2.520,854;0,00;0,00;7.151,34;;529,401;1.991,453;2.482,334;0,00;;;;6.080,30
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;04;2022;MAR;1.550,00;13,70;02/05/2018;09/03/2001;115,921;0,00;58.041,88;58.041,88;2.338,962;2.338,962;0,00;0,00;19.839,90;;169,242;2.169,721;2.318,572;0,00;;;;21.916,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;09;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;60.319,71;60.319,71;2.477,92;2.477,92;0,00;0,00;60,31;;235,11;2.242,81;2.444,33;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;10;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;147.968,77;147.968,77;6.284,501;6.284,501;0,00;0,00;147,96;;2.252,821;4.031,68;6.248,386;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;07;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;64.382,30;64.382,30;2.769,10;2.769,10;0,00;0,00;0,00;;904,48;1.864,62;2.732,99;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;08;2020;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;52.421,72;52.421,72;2.465,282;2.465,282;0,00;0,00;2.905,03;;450,676;2.014,606;2.430,486;0,00;;;;580,61
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;06;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;59.161,53;59.161,53;2.529,30;2.529,30;0,00;0,00;0,03;;1.424,04;1.105,26;2.494,35;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;05;2020;MAR;1.550,00;13,20;02/05/2018;09/03/2001;115,921;0,00;138.732,70;138.732,70;6.373,251;6.373,251;0,00;0,00;3.901,65;;1.825,643;4.547,608;6.337,136;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;01;2020;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;151.200,29;151.200,29;6.543,044;6.543,044;0,00;0,00;473,28;;2.144,718;4.398,326;6.506,929;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;08;2021;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;73.657,29;73.657,29;3.680,022;3.680,022;0,00;0,00;11.673,51;;1.380,395;2.299,627;3.643,992;0,00;;;;12.970,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;03;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;03;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;60.596,44;60.596,44;2.484,374;2.484,374;0,00;0,00;60,59;;114,428;2.369,946;2.448,259;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;07;2021;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;47.865,19;47.865,19;2.214,361;2.214,361;0,00;0,00;8.455,46;;382,651;1.831,71;2.175,841;0,00;;;;6.075,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;01;2021;MAR;1.550,00;13,90;02/05/2018;09/03/2001;115,921;0,00;844,64;844,64;42,168;42,168;0,00;0,00;51,12;;37,718;4,45;39,683;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;08;2022;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;15.008,40;15.008,40;598,364;598,364;0,00;0,00;6.564,36;;332,616;265,748;591,574;0,00;;;;7.095,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;11;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;59.246,29;59.246,29;2.436,86;2.436,86;0,00;0,00;59,24;;89,47;2.347,39;2.402,52;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;10;2020;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;69.844,79;69.844,79;3.451,245;3.451,245;0,00;0,00;7.085,50;;922,245;2.529,00;3.414,501;0,00;;;;9.032,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;11;2022;MAR;1.550,00;13,60;02/05/2018;09/03/2001;115,921;0,00;61.303,72;61.303,72;2.860,719;2.860,719;0,00;0,00;30.562,25;;346,174;2.514,545;2.840,329;0,00;;;;31.472,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;07;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;99.133,60;99.133,60;4.158,335;4.158,335;0,00;0,00;0,00;;835,568;3.322,767;4.122,22;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;12;2022;MAR;1.550,00;13,70;02/05/2018;09/03/2001;115,921;0,00;63.866,86;63.866,86;3.107,564;3.107,564;0,00;0,00;32.525,59;;441,19;2.666,374;3.086,494;0,00;;;;34.499,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;02;2021;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;15.475,19;15.475,19;764,368;764,368;0,00;0,00;699,47;;136,614;627,754;751,941;0,00;;;;18,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;01;2022;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;30.970,37;30.970,37;1.426,364;1.426,364;0,00;0,00;8.393,02;;193,055;1.233,309;1.411,414;0,00;;;;11.642,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;01;2023;MAR;1.550,00;13,60;02/05/2018;09/03/2001;115,921;0,00;60.753,92;60.753,92;2.799,211;2.799,211;0,00;0,00;32.444,91;0,00;284,311;2.514,90;2.778,141;0,00;0,00;0,00;0,00;32.444,91
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;05;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;35.232,15;35.232,15;1.588,61;1.588,61;0,00;0,00;1,33;;1.496,73;91,88;1.562,979;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;04;2023;MAR;1.550,00;13,70;02/05/2018;09/03/2001;115,921;0,00;100.132,30;100.132,30;4.692,603;4.692,603;0,00;0,00;25.609,02;0,00;929,585;3.763,018;4.672,213;0,00;0,00;0,00;0,00;25.609,02
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;12;2020;MAR;1.550,00;13,90;02/05/2018;09/03/2001;115,921;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;12;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;136.444,56;136.444,56;6.026,013;6.026,013;0,00;0,00;284,30;;2.327,98;3.698,033;5.989,898;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;12;2021;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;63.858,64;63.858,64;2.979,274;2.979,274;0,00;0,00;15.495,26;;235,329;2.743,945;2.940,754;0,00;;;;23.279,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;05;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;60.192,34;60.192,34;2.481,155;2.481,155;0,00;0,00;60,19;;104,955;2.376,20;2.445,04;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;07;2022;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;1.646,11;1.646,11;61,921;61,921;0,00;0,00;711,69;;17,424;44,497;61,251;0,00;;;;750,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;08;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;63.721,31;63.721,31;2.649,72;2.649,72;0,00;0,00;0,53;;602,84;2.046,88;2.613,604;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;09;2019;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;116.885,98;116.885,98;4.808,832;4.808,832;0,00;0,00;126,42;;1.002,301;3.806,531;4.773,882;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;09;2020;MAR;1.550,00;13,80;02/05/2018;09/03/2001;115,921;0,00;68.257,20;68.257,20;3.277,876;3.277,876;0,00;0,00;7.140,80;;939,526;2.338,35;3.240,596;0,00;;;;7.948,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;02;2020;MAR;1.550,00;13,60;02/05/2018;09/03/2001;115,921;0,00;141.060,78;141.060,78;6.062,221;6.062,221;0,00;0,00;1.039,17;;1.957,916;4.104,305;6.028,436;0,00;;;;0,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;03;2022;MAR;1.550,00;13,70;02/05/2018;09/03/2001;115,921;0,00;60.177,18;60.177,18;2.346,272;2.346,272;0,00;0,00;17.824,60;;335,595;2.010,677;2.336,082;0,00;;;;17.998,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;11;2020;MAR;1.550,00;13,90;02/05/2018;09/03/2001;115,921;0,00;31.355,52;31.355,52;1.506,043;1.506,043;0,00;0,00;2.595,93;;186,407;1.319,636;1.483,675;0,00;;;;1.949,00
Santos;ATLANTA;Rio de Janeiro;'480000035739791';Enauta Energia S.A.;SIM;100,00;02;2018;MAR;1.550,00;14,00;02/05/2018;09/03/2001;115,921;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;;0,00;0,00;0,00;0,00;;;;0,00
